/ASR_Kmeans/data/clips
common_voice_en_26945736.wav	142848	australia
common_voice_en_21099981.wav	126720	australia
common_voice_en_26957921.wav	123840	australia
common_voice_en_18124422.wav	43392	australia
common_voice_en_19933793.wav	92928	australia
common_voice_en_17840469.wav	50304	australia
common_voice_en_17740261.wav	37632	australia
common_voice_en_26947357.wav	81792	australia
common_voice_en_17296555.wav	83712	australia
common_voice_en_17899678.wav	48000	australia
common_voice_en_18384678.wav	72960	australia
common_voice_en_18138987.wav	79488	australia
common_voice_en_18207385.wav	96000	australia
common_voice_en_18242955.wav	32640	australia
common_voice_en_21482.wav	120576	australia
common_voice_en_26954271.wav	116928	australia
common_voice_en_26954273.wav	146304	australia
common_voice_en_17571168.wav	135552	australia
common_voice_en_17571171.wav	91776	australia
common_voice_en_18180428.wav	72576	australia
common_voice_en_18189007.wav	126336	australia
common_voice_en_17274622.wav	41856	australia
common_voice_en_17251658.wav	60288	australia
common_voice_en_17251659.wav	76800	australia
common_voice_en_17937232.wav	60672	australia
common_voice_en_17937255.wav	41856	australia
common_voice_en_17296982.wav	116736	australia
common_voice_en_17296984.wav	76032	australia
common_voice_en_19766383.wav	160128	australia
common_voice_en_19766384.wav	121344	australia
common_voice_en_21284292.wav	147072	australia
common_voice_en_21284293.wav	130560	australia
common_voice_en_21284294.wav	120192	australia
common_voice_en_21663172.wav	77322	australia
common_voice_en_21663181.wav	117029	australia
common_voice_en_21663195.wav	93623	australia
common_voice_en_19888376.wav	99840	australia
common_voice_en_19888379.wav	106368	australia
common_voice_en_19888382.wav	102912	australia
common_voice_en_25661538.wav	101376	australia
common_voice_en_25661539.wav	80640	australia
common_voice_en_25661540.wav	88704	australia
common_voice_en_171386.wav	49920	australia
common_voice_en_171387.wav	85248	australia
common_voice_en_171388.wav	92544	australia
common_voice_en_687348.wav	76032	australia
common_voice_en_687349.wav	124416	australia
common_voice_en_687350.wav	55680	australia
common_voice_en_630957.wav	246912	australia
common_voice_en_630958.wav	69888	australia
common_voice_en_630959.wav	77568	australia
common_voice_en_21162297.wav	88320	australia
common_voice_en_21162298.wav	83712	australia
common_voice_en_21162299.wav	92160	australia
common_voice_en_20253689.wav	107904	australia
common_voice_en_20253691.wav	115584	australia
common_voice_en_20253693.wav	78720	australia
common_voice_en_20278325.wav	99456	australia
common_voice_en_20278326.wav	79488	australia
common_voice_en_20278327.wav	88320	australia
common_voice_en_17273467.wav	40704	australia
common_voice_en_17273468.wav	51456	australia
common_voice_en_17273469.wav	84864	australia
common_voice_en_20465682.wav	104832	australia
common_voice_en_20465684.wav	111360	australia
common_voice_en_20465686.wav	111360	australia
common_voice_en_636312.wav	67200	australia
common_voice_en_636313.wav	79872	australia
common_voice_en_636314.wav	82560	australia
common_voice_en_26940042.wav	111744	australia
common_voice_en_26940059.wav	84096	australia
common_voice_en_26940099.wav	104256	australia
common_voice_en_19982875.wav	84096	australia
common_voice_en_19982876.wav	64128	australia
common_voice_en_19982896.wav	79104	australia
common_voice_en_18546564.wav	59136	australia
common_voice_en_18546565.wav	70656	australia
common_voice_en_18546566.wav	52608	australia
common_voice_en_27102528.wav	100800	australia
common_voice_en_27102529.wav	123264	australia
common_voice_en_27102531.wav	106560	australia
common_voice_en_27102532.wav	118080	australia
common_voice_en_19745523.wav	113664	australia
common_voice_en_19745525.wav	156672	australia
common_voice_en_19745526.wav	108288	australia
common_voice_en_19745527.wav	144000	australia
common_voice_en_24977993.wav	101952	australia
common_voice_en_24977995.wav	91584	australia
common_voice_en_24978000.wav	97344	australia
common_voice_en_24978004.wav	153792	australia
common_voice_en_26975477.wav	119808	australia
common_voice_en_26975478.wav	125568	australia
common_voice_en_26975482.wav	148032	australia
common_voice_en_26975485.wav	137088	australia
common_voice_en_17816002.wav	158208	australia
common_voice_en_17816003.wav	86784	australia
common_voice_en_17816006.wav	85248	australia
common_voice_en_17816010.wav	55296	australia
common_voice_en_20009601.wav	62592	australia
common_voice_en_20009602.wav	94464	australia
common_voice_en_20009603.wav	82560	australia
common_voice_en_20009604.wav	130176	australia
common_voice_en_24758223.wav	83520	australia
common_voice_en_24758225.wav	88704	australia
common_voice_en_24758226.wav	69120	australia
common_voice_en_24758230.wav	89280	australia
common_voice_en_25299062.wav	99648	australia
common_voice_en_25299064.wav	122112	australia
common_voice_en_25299065.wav	113472	australia
common_voice_en_25299066.wav	145728	australia
common_voice_en_20293180.wav	90624	australia
common_voice_en_20293181.wav	46080	australia
common_voice_en_20293182.wav	82944	australia
common_voice_en_20293183.wav	64896	australia
common_voice_en_19172268.wav	146304	australia
common_voice_en_19172269.wav	112128	australia
common_voice_en_19172271.wav	94848	australia
common_voice_en_19172272.wav	147840	australia
common_voice_en_18306099.wav	58752	australia
common_voice_en_18306112.wav	48000	australia
common_voice_en_18306113.wav	57600	australia
common_voice_en_18306121.wav	59520	australia
common_voice_en_26966979.wav	60480	australia
common_voice_en_26966984.wav	134208	australia
common_voice_en_26968579.wav	156096	australia
common_voice_en_26968657.wav	101376	australia
common_voice_en_23412202.wav	160512	australia
common_voice_en_23412203.wav	104832	australia
common_voice_en_23412205.wav	122880	australia
common_voice_en_23412206.wav	118272	australia
common_voice_en_19678884.wav	133632	australia
common_voice_en_19678885.wav	114048	australia
common_voice_en_19678886.wav	139008	australia
common_voice_en_19678888.wav	115200	australia
common_voice_en_18058088.wav	66432	australia
common_voice_en_18058091.wav	50304	australia
common_voice_en_18058098.wav	64896	australia
common_voice_en_18058099.wav	64128	australia
common_voice_en_19698106.wav	121728	australia
common_voice_en_19698107.wav	88320	australia
common_voice_en_19698109.wav	88704	australia
common_voice_en_19698111.wav	62976	australia
common_voice_en_21722283.wav	119040	australia
common_voice_en_21722285.wav	90240	australia
common_voice_en_21722286.wav	104448	australia
common_voice_en_21722287.wav	108672	australia
common_voice_en_20590718.wav	67200	australia
common_voice_en_20590719.wav	66816	australia
common_voice_en_20590720.wav	51072	australia
common_voice_en_20590722.wav	79488	australia
common_voice_en_20520071.wav	106752	australia
common_voice_en_20520073.wav	76800	australia
common_voice_en_20520074.wav	108672	australia
common_voice_en_20531826.wav	99072	australia
common_voice_en_26465791.wav	119808	australia
common_voice_en_26465792.wav	103104	australia
common_voice_en_26465793.wav	91584	australia
common_voice_en_26465794.wav	156672	australia
common_voice_en_22959170.wav	111744	australia
common_voice_en_22959171.wav	114048	australia
common_voice_en_22959172.wav	75648	australia
common_voice_en_22959173.wav	111360	australia
common_voice_en_19668909.wav	92160	australia
common_voice_en_19668910.wav	43776	australia
common_voice_en_19668911.wav	82176	australia
common_voice_en_19668912.wav	100992	australia
common_voice_en_19668913.wav	67200	australia
common_voice_en_24963373.wav	139392	australia
common_voice_en_24963375.wav	84672	australia
common_voice_en_24963544.wav	140544	australia
common_voice_en_24963546.wav	102528	australia
common_voice_en_24963547.wav	111744	australia
common_voice_en_19577831.wav	113664	australia
common_voice_en_19577832.wav	116736	australia
common_voice_en_19577833.wav	94080	australia
common_voice_en_19577834.wav	76032	australia
common_voice_en_19577835.wav	109440	australia
common_voice_en_23359289.wav	99456	australia
common_voice_en_23359290.wav	54528	australia
common_voice_en_23359291.wav	77184	australia
common_voice_en_23359292.wav	61440	australia
common_voice_en_23359293.wav	65664	australia
common_voice_en_19676431.wav	96768	australia
common_voice_en_19676432.wav	134784	australia
common_voice_en_19676434.wav	145920	australia
common_voice_en_19676435.wav	102528	australia
common_voice_en_19676437.wav	110592	australia
common_voice_en_23356787.wav	107520	australia
common_voice_en_23356788.wav	90240	australia
common_voice_en_23356789.wav	112512	australia
common_voice_en_23356790.wav	102528	australia
common_voice_en_23356791.wav	84096	australia
common_voice_en_26950599.wav	112320	australia
common_voice_en_26950601.wav	109440	australia
common_voice_en_26950603.wav	114624	australia
common_voice_en_26950605.wav	74304	australia
common_voice_en_26950606.wav	61632	australia
common_voice_en_25837295.wav	113472	australia
common_voice_en_25837296.wav	84096	australia
common_voice_en_25837297.wav	112896	australia
common_voice_en_25837298.wav	76032	australia
common_voice_en_25837299.wav	101952	australia
common_voice_en_19127455.wav	128640	australia
common_voice_en_19127456.wav	75648	australia
common_voice_en_19127457.wav	86016	australia
common_voice_en_19127458.wav	66432	australia
common_voice_en_19127459.wav	90240	australia
common_voice_en_18983696.wav	71040	australia
common_voice_en_18983697.wav	111360	australia
common_voice_en_18983698.wav	69504	australia
common_voice_en_18983699.wav	102528	australia
common_voice_en_18983700.wav	88704	australia
common_voice_en_19691442.wav	117504	australia
common_voice_en_19691443.wav	80256	australia
common_voice_en_19691444.wav	56832	australia
common_voice_en_19691445.wav	75264	australia
common_voice_en_19691446.wav	59904	australia
common_voice_en_18404081.wav	71040	australia
common_voice_en_18404082.wav	62592	australia
common_voice_en_18404083.wav	76032	australia
common_voice_en_18404084.wav	54912	australia
common_voice_en_18404085.wav	56832	australia
common_voice_en_19962743.wav	112896	australia
common_voice_en_19962744.wav	100992	australia
common_voice_en_19962745.wav	61440	australia
common_voice_en_19962746.wav	74112	australia
common_voice_en_19962747.wav	96768	australia
common_voice_en_20005013.wav	122112	australia
common_voice_en_20005016.wav	143616	australia
common_voice_en_20005018.wav	120576	australia
common_voice_en_20005020.wav	113280	australia
common_voice_en_20005021.wav	100224	australia
common_voice_en_25740216.wav	137664	australia
common_voice_en_25740217.wav	117504	australia
common_voice_en_25740218.wav	74304	australia
common_voice_en_25740219.wav	131328	australia
common_voice_en_25740220.wav	97344	australia
common_voice_en_20945295.wav	79104	australia
common_voice_en_20945296.wav	72192	australia
common_voice_en_20945297.wav	56832	australia
common_voice_en_20945298.wav	52608	australia
common_voice_en_20945299.wav	58368	australia
common_voice_en_20067910.wav	72576	australia
common_voice_en_20067912.wav	102528	australia
common_voice_en_20067914.wav	79104	australia
common_voice_en_20067916.wav	68736	australia
common_voice_en_20067917.wav	81792	australia
common_voice_en_23570113.wav	101760	australia
common_voice_en_23570115.wav	84864	australia
common_voice_en_23570116.wav	103680	australia
common_voice_en_23570117.wav	64896	australia
common_voice_en_23570119.wav	62592	australia
common_voice_en_19640446.wav	94080	australia
common_voice_en_19640447.wav	67200	australia
common_voice_en_19640448.wav	59136	australia
common_voice_en_19640449.wav	71808	australia
common_voice_en_19640450.wav	104064	australia
common_voice_en_167240.wav	75264	australia
common_voice_en_167241.wav	84864	australia
common_voice_en_167242.wav	89472	australia
common_voice_en_167243.wav	58368	australia
common_voice_en_167245.wav	66816	australia
common_voice_en_22158278.wav	33408	australia
common_voice_en_22158287.wav	34176	australia
common_voice_en_22158293.wav	38784	australia
common_voice_en_20235877.wav	134784	australia
common_voice_en_20235878.wav	89856	australia
common_voice_en_20235879.wav	73344	australia
common_voice_en_20235880.wav	66048	australia
common_voice_en_20235881.wav	77568	australia
common_voice_en_19667423.wav	91776	australia
common_voice_en_19667424.wav	114432	australia
common_voice_en_19667425.wav	131328	australia
common_voice_en_19667426.wav	125184	australia
common_voice_en_19667427.wav	124416	australia
common_voice_en_26982361.wav	111168	australia
common_voice_en_26982362.wav	68544	australia
common_voice_en_26982363.wav	96768	australia
common_voice_en_26982364.wav	84096	australia
common_voice_en_26982365.wav	110016	australia
common_voice_en_22758998.wav	124800	australia
common_voice_en_22758999.wav	109440	australia
common_voice_en_22759000.wav	76800	australia
common_voice_en_22759001.wav	88320	australia
common_voice_en_22759002.wav	164352	australia
common_voice_en_24719712.wav	93312	australia
common_voice_en_24719713.wav	95616	australia
common_voice_en_24719714.wav	115200	australia
common_voice_en_24719715.wav	108864	australia
common_voice_en_24719716.wav	96192	australia
common_voice_en_662836.wav	90624	australia
common_voice_en_662837.wav	49920	australia
common_voice_en_662838.wav	106368	australia
common_voice_en_662839.wav	70272	australia
common_voice_en_662840.wav	50304	australia
common_voice_en_18506109.wav	61440	australia
common_voice_en_18506110.wav	63360	australia
common_voice_en_18506111.wav	62592	australia
common_voice_en_18506112.wav	66816	australia
common_voice_en_18506113.wav	59136	australia
common_voice_en_19156121.wav	95232	australia
